abn,acn,legal_entity_name,trading_name,entity_type_text,suburb,lga,region,state,postcode,anzsic_code,anzsic_title,trade_category,gst_status,years_in_business,fleet_score,software_crm_score,marketing_score,equipment_score,insurance_score,ppe_score,recruitment_score,training_score
28436996489,,SAMEERA CHATHURANGA NAGA KANKANAMGE,the little leaf & bean cafe,Individual/Sole Trader,Northgate,Port Adelaide Enfield,Adelaide - West,SA,5085,4511,Cafes and Restaurants,cafe_restaurant,ACT,3,45,75,90,50,85,60,75,60
83669596472,669596472,SHTF (SA) PTY LTD,SHANGHAI TEAHOUSE BURNSIDE,Australian Private Company,Felixstow,Norwood Payneham and St Peters,Adelaide - North,SA,5070,4511,Cafes and Restaurants,cafe_restaurant,ACT,2,45,75,90,55,90,60,80,60
58236822318,,The Trustee for Ekasama Trust,Bubblegoose Laundry & Cafe,Discretionary Trading Trust,Glen Osmond,Mitcham,Adelaide - South,SA,5064,4511,Cafes and Restaurants,cafe_restaurant,ACT,0,45,75,90,55,90,60,80,60
19316049350,,MOANA SURF LIFE SAVING CLUB INC,MOANA SLSC,Other Incorporated Entity,Moana,Onkaparinga,Adelaide - South,SA,5169,4511,Cafes and Restaurants,cafe_restaurant,ACT,26,45,75,90,50,85,60,75,60
11612981080,,The Trustee for H & C CHRISTOU FAMILY TRUST,MARKET CAFE,Discretionary Trading Trust,Para Vista,Tea Tree Gully,Adelaide - North,SA,5093,4511,Cafes and Restaurants,cafe_restaurant,CAN,0,40,70,85,50,85,55,75,55
70123120053,,MEIYUAN SHI,CRAFERS BEAN CAFE,Individual/Sole Trader,Stirling,Mitcham,Adelaide - West,SA,5152,4511,Cafes and Restaurants,cafe_restaurant,ACT,8,45,75,90,50,85,60,75,60
34661496608,661496608,EL TAWIL & CO PTY LTD,"HUB CAFE, ABERFOYLE PARK",Australian Private Company,Adelaide,Adelaide,Adelaide - Central and Hills,SA,5000,4511,Cafes and Restaurants,cafe_restaurant,ACT,3,45,75,90,55,90,60,80,60
56348026318,,The Trustee for M & S Family Trust,Indigo Espresso Cafe,Discretionary Trading Trust,Athelstone,Adelaide Hills,Adelaide - North,SA,5076,4511,Cafes and Restaurants,cafe_restaurant,ACT,13,45,75,90,55,90,60,80,60
39639377205,,R G TROTT FAMILY TRUST,THE FLYING FISH CAFE,Discretionary Investment Trust,Aldinga,Onkaparinga,Adelaide - South,SA,5173,4511,Cafes and Restaurants,cafe_restaurant,CAN,24,40,70,85,50,85,55,75,55
87314359228,,The Trustee for JJLAMM Family Trust,THE ARY SPORTS BAR AND BISTRO,Discretionary Trading Trust,Mount Gambier,Mount Gambier,South Australia - South East,SA,5290,4511,Cafes and Restaurants,cafe_restaurant,ACT,4,45,75,90,55,90,60,80,60
84259012487,,CHIN FOOK SIOW,CHINATOWN CAFE,Individual/Sole Trader,Sturt Street,Adelaide,Adelaide - West,SA,5000,4511,Cafes and Restaurants,cafe_restaurant,CAN,26,40,70,85,45,80,55,70,55
12625996661,625996661,TRUKIBRI PTY LTD,Meowme Cat Cafe,Australian Private Company,Bellevue Heights,Mitcham,Adelaide - South,SA,5050,4511,Cafes and Restaurants,cafe_restaurant,ACT,8,45,75,90,55,90,60,80,60
31684660991,684660991,ASTON CO. PTY LTD,BISTRO @ 8 DRAGONS,Australian Private Company,Moana,Onkaparinga,Adelaide - South,SA,5169,4511,Cafes and Restaurants,cafe_restaurant,ACT,1,45,75,90,55,90,60,80,60
