abn,acn,legal_entity_name,trading_name,entity_type_text,suburb,lga,region,state,postcode,anzsic_code,anzsic_title,trade_category,gst_status,years_in_business,fleet_score,software_crm_score,marketing_score,equipment_score,insurance_score,ppe_score,recruitment_score,training_score
27604157184,,The Trustee for Babylon MG Unit Trust,ARIA PRODUCTIONS,Fixed Trust,Maylands,Bayswater,Perth - South West,WA,6051,4512,Takeaway Food Services,bar_pub,ACT,10,50,75,85,60,95,65,85,60
95934492991,,The Trustee for LN FAMILY TRUST,CHEFFY'S FOOD BAR,Discretionary Trading Trust,Spearwood,Fremantle,Perth - South West,WA,6163,4512,Takeaway Food Services,bar_pub,ACT,8,50,75,85,60,95,65,85,60
83615064723,615064723,ASIAN FUSION & BAR PTY LTD,,Australian Private Company,Braddon,Unincorporated ACT,Australian Capital Territory,ACT,2612,4512,Takeaway Food Services,bar_pub,ACT,9,50,75,85,60,95,65,85,60
55671645560,671645560,BARRECA MOBILE BAR PTY LTD,,Australian Private Company,Banoon,Narrabri,New England and North West,NSW,2347,4512,Takeaway Food Services,bar_pub,NON,2,45,70,80,55,90,60,80,55
74610772999,610772999,OLIVIA HANK PTY LTD,Pepped Wellness Bar,Australian Private Company,Blacksmiths,Lake Macquarie,Newcastle and Lake Macquarie,NSW,2281,4512,Takeaway Food Services,bar_pub,ACT,10,50,75,85,60,95,65,85,60
17672960851,672960851,PRESTIGE BAR HIRE PTY LTD,H-LEGACY,Australian Private Company,Ingle Farm,Port Adelaide Enfield,Adelaide - North,SA,5098,4512,Takeaway Food Services,bar_pub,NON,2,45,70,80,55,90,60,80,55
51652748242,652748242,HARVEST PUB OPERATIONS 2 PTY LTD,The Victoria Hotel Wagga,Australian Private Company,Hmas Platypus,North Sydney,Sydney - North Sydney and Hornsby,NSW,2060,4512,Takeaway Food Services,bar_pub,ACT,4,50,75,85,60,95,65,85,60
51166841818,166841818,TIMPANO LEGAL PTY LTD,Beyond the Bar,Australian Private Company,Perth Gpo,Vincent,Perth - South West,WA,6000,4512,Takeaway Food Services,bar_pub,ACT,12,50,75,85,60,95,65,85,60
74369346495,,MONIQUE MARIE CHANDLER,DIAMOND GLOW BAR,Individual/Sole Trader,Shelly Beach,Sunshine Coast,Sunshine Coast,QLD,4551,4512,Takeaway Food Services,bar_pub,ACT,2,50,75,85,55,90,65,80,60
60687278258,,The Trustee for Fitzroy Assembly Trust,Bar Mi,Discretionary Trading Trust,Ascot Vale,Maribyrnong,Melbourne - West,VIC,3032,4512,Takeaway Food Services,bar_pub,NON,0,45,70,80,55,90,60,80,55
67164041687,164041687,EMERALD CENTRO BAR & GRILL PTY LTD,,Australian Private Company,Albion,Brisbane,Brisbane Inner City,QLD,4010,4512,Takeaway Food Services,bar_pub,ACT,9,50,75,85,60,95,65,85,60
36809921098,,The Trustee for Zammit Retail Trust,Bacchus Marsh Local Butcher,Discretionary Trading Trust,Ballan,Golden Plains,Geelong,VIC,3342,4512,Takeaway Food Services,bar_pub,ACT,8,50,75,85,60,95,65,85,60
69785135808,,DEBORAH LOUISE HANKEY,dirt dust n diesels bar and grill,Individual/Sole Trader,Woorree,Chapman Valley,Western Australia - Outback (South),WA,6530,4512,Takeaway Food Services,bar_pub,NON,2,45,70,80,50,85,60,75,55
12602945535,,The Trustee for THE T H NGUYEN FAMILY TRUST,WATTLEUP LUNCH BAR,Discretionary Trading Trust,Wattleup,Cockburn,Perth - South West,WA,6166,4512,Takeaway Food Services,bar_pub,ACT,20,50,75,85,60,95,65,85,60
83609627765,,POLLY JAYNE FOLEY,The Floating Filly Mobile Bar,Individual/Sole Trader,Narrabundah,Unincorporated ACT,Australian Capital Territory,ACT,2604,4512,Takeaway Food Services,bar_pub,NON,0,45,70,80,50,85,60,75,55
88160691659,,ANTHONY SKALKOS,Small Talk Bar & Kitchen,Individual/Sole Trader,Zetland,Sydney,Sydney - Sutherland,NSW,2017,4512,Takeaway Food Services,bar_pub,ACT,6,50,75,85,55,90,65,80,60
22640808657,,EUROPEAN TAVERNS UNIT TRUST,,Fixed Unit Trust,Kooyong,Stonnington,Melbourne - Inner South,VIC,3144,4512,Takeaway Food Services,bar_pub,CAN,26,45,70,80,55,90,60,80,55
83664591833,664591833,KPAT MOOLOOLABA OPERATIONS PTY LTD,Avani Events,Australian Private Company,Mooloolaba,Sunshine Coast,Sunshine Coast,QLD,4557,4512,Takeaway Food Services,bar_pub,ACT,3,50,75,85,60,95,65,85,60
68068104374,,The trustee for The Beechboro Tavern Unit Trust,Springs Tavern,Fixed Unit Trust,Northbridge,Perth,Perth - South West,WA,6003,4512,Takeaway Food Services,bar_pub,ACT,15,50,75,85,60,95,65,85,60
91374609336,,FABIANO ROCCA,Bar Rocca,Individual/Sole Trader,Wheeler Heights,Northern Beaches,Sydney - Sutherland,NSW,2097,4512,Takeaway Food Services,bar_pub,ACT,6,50,75,85,55,90,65,80,60
38613220518,613220518,LIVE BAR GROUP GEELONG PTY LTD,2 CHAMBERS,Australian Private Company,Bareena,Greater Geelong,Geelong,VIC,3220,4512,Takeaway Food Services,bar_pub,CAN,9,45,70,80,55,90,60,80,55
93188919847,,ROBINA TAVERN SOCIAL GOLF CLUB INC.,,Other Incorporated Entity,Clear Island Waters,Gold Coast,Gold Coast,QLD,4226,4512,Takeaway Food Services,bar_pub,NON,26,45,70,80,50,85,60,75,55
79055285919,055285919,GUV INVESTMENTS PTY LTD,WATERFRONT TAVERN,Australian Private Company,Boykambil,Gold Coast,Gold Coast,QLD,4212,4512,Takeaway Food Services,bar_pub,CAN,26,45,70,80,55,90,60,80,55
46692556997,692556997,BILLFISH BAR & FUEL PTY LTD,,Australian Private Company,Ayton,Douglas,Queensland - Outback,QLD,4895,4512,Takeaway Food Services,bar_pub,NON,0,45,70,80,55,90,60,80,55
22440438752,,KATIE ROSE DE OLIVEIRA,ENHANCED GLOW BAR,Individual/Sole Trader,St Clair,Penrith,Sydney - Sutherland,NSW,2759,4512,Takeaway Food Services,bar_pub,NON,0,45,70,80,50,85,60,75,55
